user_id,app_id,campaign_id,trial_start_date,trial_end_date,status,total_revenue_usd
10607,102,202,2026-02-24,2026-03-26,Active,19.98
10607,101,202,2026-01-27,2026-02-26,Trial_Expired,0.0
10608,103,204,2026-03-06,2026-04-05,Trial_Expired,0.0
10609,104,202,2026-01-25,2026-02-24,Trial_Expired,0.0
10610,102,204,2026-02-15,2026-03-17,Trial_Expired,0.0
10611,104,204,2026-02-26,2026-03-28,Trial_Expired,0.0
10612,105,201,2026-01-11,2026-02-10,Trial_Expired,0.0
10613,105,202,2026-02-26,2026-03-28,Trial_Expired,0.0
10614,105,201,2026-02-04,2026-03-06,Trial_Expired,0.0
10615,102,202,2026-03-30,2026-04-29,Trial_Expired,0.0
10616,101,201,2026-02-07,2026-03-09,Trial_Expired,0.0
10616,103,202,2026-01-07,2026-02-06,Trial_Expired,0.0
10617,104,204,2026-02-19,2026-03-21,Trial_Expired,0.0
10618,105,202,2026-01-17,2026-02-16,Trial_Expired,0.0
10619,105,201,2026-03-14,2026-04-13,Active,39.96
10620,105,201,2026-01-27,2026-02-26,Trial_Expired,0.0
10621,102,201,2026-02-28,2026-03-30,Trial_Expired,0.0
10622,105,203,2026-01-04,2026-02-03,Active,19.98
10623,101,201,2026-02-22,2026-03-24,Active,9.99
10623,103,202,2026-02-27,2026-03-29,Trial_Expired,0.0
10624,103,201,2026-01-18,2026-02-17,Trial_Expired,0.0
10625,103,203,2026-01-12,2026-02-11,Trial_Expired,0.0
10626,102,201,2026-02-02,2026-03-04,Trial_Expired,0.0
10627,105,203,2026-02-23,2026-03-25,Active,29.97
10628,103,204,2026-02-28,2026-03-30,Active,29.97
10629,103,204,2026-03-29,2026-04-28,Trial_Expired,0.0
10630,105,204,2026-03-26,2026-04-25,Trial_Expired,0.0
10630,104,204,2026-01-14,2026-02-13,Active,39.96
10630,103,201,2026-02-20,2026-03-22,Trial_Expired,0.0
10631,104,202,2026-02-22,2026-03-24,Trial_Expired,0.0
10632,105,201,2026-01-03,2026-02-02,Active,39.96
10633,105,204,2026-01-19,2026-02-18,Trial_Expired,0.0
10634,102,204,2026-03-08,2026-04-07,Active,29.97
10634,101,201,2026-03-18,2026-04-17,Trial_Expired,0.0
10635,102,202,2026-01-15,2026-02-14,Trial_Expired,0.0
10636,103,204,2026-03-21,2026-04-20,Trial_Expired,0.0
10637,105,202,2026-03-01,2026-03-31,Active,39.96
10638,105,202,2026-03-10,2026-04-09,Trial_Expired,0.0
10639,105,203,2026-03-01,2026-03-31,Active,39.96
10639,101,203,2026-02-25,2026-03-27,Trial_Expired,0.0
10639,104,204,2026-01-09,2026-02-08,Trial_Expired,0.0
10640,103,202,2026-03-08,2026-04-07,Trial_Expired,0.0
10641,102,202,2026-01-20,2026-02-19,Active,29.97
10641,103,201,2026-03-07,2026-04-06,Trial_Expired,0.0
10642,105,203,2026-02-24,2026-03-26,Trial_Expired,0.0
10643,101,201,2026-02-14,2026-03-16,Active,9.99
10644,101,203,2026-03-01,2026-03-31,Trial_Expired,0.0
10645,103,202,2026-02-06,2026-03-08,Trial_Expired,0.0
10646,101,204,2026-02-23,2026-03-25,Active,39.96
10646,104,202,2026-02-04,2026-03-06,Trial_Expired,0.0
10647,104,203,2026-03-06,2026-04-05,Trial_Expired,0.0
10648,101,202,2026-01-30,2026-03-01,Trial_Expired,0.0
10648,102,201,2026-03-28,2026-04-27,Active,9.99
10649,104,203,2026-02-16,2026-03-18,Active,19.98
10650,105,201,2026-01-09,2026-02-08,Trial_Expired,0.0
10650,101,204,2026-01-31,2026-03-02,Active,39.96
10651,104,202,2026-01-17,2026-02-16,Trial_Expired,0.0
10652,103,202,2026-02-07,2026-03-09,Active,29.97
10653,102,201,2026-01-24,2026-02-23,Active,39.96
10654,104,202,2026-01-25,2026-02-24,Active,39.96
10655,103,201,2026-01-19,2026-02-18,Trial_Expired,0.0
10656,105,204,2026-01-19,2026-02-18,Active,39.96
10656,102,201,2026-02-24,2026-03-26,Trial_Expired,0.0
10657,101,202,2026-02-17,2026-03-19,Active,29.97
10658,105,201,2026-03-29,2026-04-28,Trial_Expired,0.0
10658,103,204,2026-01-15,2026-02-14,Trial_Expired,0.0
10659,103,201,2026-01-15,2026-02-14,Active,39.96
10659,104,202,2026-01-05,2026-02-04,Trial_Expired,0.0
10660,103,204,2026-03-15,2026-04-14,Active,9.99
10660,104,204,2026-03-08,2026-04-07,Active,19.98
10661,102,204,2026-02-11,2026-03-13,Trial_Expired,0.0
10661,101,202,2026-01-13,2026-02-12,Trial_Expired,0.0
10662,105,203,2026-02-25,2026-03-27,Trial_Expired,0.0
10662,102,201,2026-02-09,2026-03-11,Trial_Expired,0.0
10662,103,202,2026-01-23,2026-02-22,Trial_Expired,0.0
10663,105,201,2026-02-24,2026-03-26,Active,19.98
10663,104,204,2026-01-13,2026-02-12,Trial_Expired,0.0
10664,101,204,2026-03-16,2026-04-15,Trial_Expired,0.0
10665,101,204,2026-03-03,2026-04-02,Trial_Expired,0.0
10665,102,204,2026-03-09,2026-04-08,Trial_Expired,0.0
10666,105,201,2026-01-07,2026-02-06,Active,9.99
10666,104,204,2026-01-16,2026-02-15,Trial_Expired,0.0
10667,101,203,2026-01-17,2026-02-16,Active,9.99
10667,105,204,2026-01-27,2026-02-26,Trial_Expired,0.0
10668,104,204,2026-01-25,2026-02-24,Active,19.98
10669,101,202,2026-01-03,2026-02-02,Active,9.99
10670,101,204,2026-02-28,2026-03-30,Trial_Expired,0.0
10671,102,204,2026-01-01,2026-01-31,Trial_Expired,0.0
10672,102,203,2026-01-07,2026-02-06,Trial_Expired,0.0
10672,101,204,2026-03-21,2026-04-20,Trial_Expired,0.0
10673,104,201,2026-02-02,2026-03-04,Active,39.96
10674,104,202,2026-01-03,2026-02-02,Trial_Expired,0.0
10675,102,203,2026-01-17,2026-02-16,Active,39.96
10676,101,204,2026-01-27,2026-02-26,Trial_Expired,0.0
10676,105,202,2026-01-08,2026-02-07,Trial_Expired,0.0
10677,103,202,2026-01-13,2026-02-12,Trial_Expired,0.0
10677,104,201,2026-03-20,2026-04-19,Trial_Expired,0.0
10677,105,201,2026-03-23,2026-04-22,Trial_Expired,0.0
10678,104,202,2026-01-08,2026-02-07,Trial_Expired,0.0
10679,103,201,2026-03-25,2026-04-24,Trial_Expired,0.0
10680,101,202,2026-02-12,2026-03-14,Trial_Expired,0.0
10680,103,203,2026-01-02,2026-02-01,Trial_Expired,0.0
10681,102,204,2026-03-10,2026-04-09,Trial_Expired,0.0
10682,102,203,2026-02-11,2026-03-13,Active,9.99
10683,104,203,2026-01-18,2026-02-17,Trial_Expired,0.0
10683,105,201,2026-01-01,2026-01-31,Active,39.96
10683,101,204,2026-03-23,2026-04-22,Active,29.97
10684,104,204,2026-03-01,2026-03-31,Trial_Expired,0.0
10684,105,204,2026-02-03,2026-03-05,Active,19.98
10685,101,203,2026-03-18,2026-04-17,Trial_Expired,0.0
10686,104,202,2026-01-23,2026-02-22,Trial_Expired,0.0
10686,105,204,2026-02-27,2026-03-29,Active,29.97
10687,103,201,2026-02-21,2026-03-23,Trial_Expired,0.0
10688,105,202,2026-02-11,2026-03-13,Active,29.97
10688,102,202,2026-01-20,2026-02-19,Trial_Expired,0.0
10689,102,201,2026-03-24,2026-04-23,Trial_Expired,0.0
10689,104,202,2026-02-24,2026-03-26,Active,19.98
10689,103,202,2026-01-22,2026-02-21,Trial_Expired,0.0
10690,103,203,2026-01-31,2026-03-02,Active,19.98
10691,105,203,2026-01-22,2026-02-21,Trial_Expired,0.0
10691,104,203,2026-01-19,2026-02-18,Active,19.98
10691,102,201,2026-01-01,2026-01-31,Trial_Expired,0.0
10692,102,204,2026-01-21,2026-02-20,Trial_Expired,0.0
10693,103,201,2026-03-15,2026-04-14,Trial_Expired,0.0
10694,105,201,2026-03-20,2026-04-19,Trial_Expired,0.0
10694,102,204,2026-03-09,2026-04-08,Trial_Expired,0.0
10695,101,202,2026-03-22,2026-04-21,Trial_Expired,0.0
10696,103,202,2026-02-27,2026-03-29,Active,19.98
10696,102,202,2026-02-14,2026-03-16,Active,29.97
10697,105,203,2026-03-20,2026-04-19,Trial_Expired,0.0
10698,103,204,2026-02-24,2026-03-26,Trial_Expired,0.0
10699,104,201,2026-03-08,2026-04-07,Active,19.98
10699,101,203,2026-02-10,2026-03-12,Trial_Expired,0.0
10699,103,203,2026-01-03,2026-02-02,Trial_Expired,0.0
10700,103,203,2026-02-21,2026-03-23,Trial_Expired,0.0
10700,102,202,2026-01-10,2026-02-09,Active,19.98
10701,103,203,2026-03-04,2026-04-03,Trial_Expired,0.0
10701,102,204,2026-03-05,2026-04-04,Trial_Expired,0.0
10702,105,202,2026-02-28,2026-03-30,Trial_Expired,0.0
10702,102,201,2026-02-05,2026-03-07,Trial_Expired,0.0
10703,101,204,2026-03-16,2026-04-15,Active,9.99
10704,104,202,2026-01-17,2026-02-16,Active,9.99
10705,103,204,2026-03-22,2026-04-21,Active,19.98
10706,105,204,2026-01-18,2026-02-17,Trial_Expired,0.0
10707,105,202,2026-03-25,2026-04-24,Trial_Expired,0.0
10708,104,204,2026-03-23,2026-04-22,Trial_Expired,0.0
10709,102,204,2026-03-20,2026-04-19,Trial_Expired,0.0
10710,105,201,2026-01-26,2026-02-25,Active,39.96
10711,104,204,2026-02-11,2026-03-13,Trial_Expired,0.0
10712,102,203,2026-02-18,2026-03-20,Trial_Expired,0.0
10712,105,201,2026-03-13,2026-04-12,Trial_Expired,0.0
10713,103,201,2026-03-03,2026-04-02,Trial_Expired,0.0
10713,102,202,2026-01-10,2026-02-09,Active,39.96
10714,105,202,2026-03-19,2026-04-18,Trial_Expired,0.0
10715,104,204,2026-03-25,2026-04-24,Active,39.96
10716,101,204,2026-01-30,2026-03-01,Active,19.98
10716,105,204,2026-02-02,2026-03-04,Trial_Expired,0.0
10717,103,202,2026-02-17,2026-03-19,Active,19.98
10717,105,201,2026-03-14,2026-04-13,Trial_Expired,0.0
10718,101,204,2026-01-03,2026-02-02,Trial_Expired,0.0
10718,105,202,2026-03-07,2026-04-06,Trial_Expired,0.0
10719,103,204,2026-01-06,2026-02-05,Trial_Expired,0.0
10720,101,204,2026-02-20,2026-03-22,Active,39.96
10721,102,201,2026-02-17,2026-03-19,Trial_Expired,0.0
10722,104,203,2026-02-22,2026-03-24,Trial_Expired,0.0
10723,103,202,2026-01-21,2026-02-20,Trial_Expired,0.0
10724,101,202,2026-01-14,2026-02-13,Trial_Expired,0.0
10724,102,201,2026-02-03,2026-03-05,Active,19.98
10725,104,201,2026-02-11,2026-03-13,Active,19.98
10726,105,202,2026-01-02,2026-02-01,Active,19.98
10726,103,203,2026-01-06,2026-02-05,Active,29.97
10727,105,202,2026-01-11,2026-02-10,Active,39.96
10727,103,204,2026-03-26,2026-04-25,Trial_Expired,0.0
10728,103,202,2026-02-23,2026-03-25,Trial_Expired,0.0
10728,105,203,2026-01-21,2026-02-20,Active,19.98
10729,104,202,2026-02-07,2026-03-09,Active,39.96
10729,103,202,2026-02-13,2026-03-15,Trial_Expired,0.0
10730,105,204,2026-01-24,2026-02-23,Active,39.96
10731,103,202,2026-03-29,2026-04-28,Trial_Expired,0.0
10732,103,204,2026-03-15,2026-04-14,Trial_Expired,0.0
10733,104,204,2026-01-23,2026-02-22,Active,39.96
10734,101,202,2026-02-02,2026-03-04,Trial_Expired,0.0
10734,102,202,2026-02-16,2026-03-18,Trial_Expired,0.0
10735,105,204,2026-01-18,2026-02-17,Active,39.96
10735,104,202,2026-01-30,2026-03-01,Trial_Expired,0.0
10736,105,203,2026-03-31,2026-04-30,Trial_Expired,0.0
10737,103,203,2026-03-23,2026-04-22,Trial_Expired,0.0
10738,105,201,2026-01-24,2026-02-23,Trial_Expired,0.0
10739,103,201,2026-01-30,2026-03-01,Active,29.97
10740,105,204,2026-03-17,2026-04-16,Trial_Expired,0.0
10741,104,202,2026-01-02,2026-02-01,Active,29.97
10741,103,204,2026-03-31,2026-04-30,Trial_Expired,0.0
10741,102,204,2026-01-23,2026-02-22,Trial_Expired,0.0
10742,102,201,2026-03-15,2026-04-14,Trial_Expired,0.0
10742,103,202,2026-02-22,2026-03-24,Active,29.97
10743,102,202,2026-01-15,2026-02-14,Active,9.99
10744,105,201,2026-02-06,2026-03-08,Trial_Expired,0.0
10745,102,204,2026-02-09,2026-03-11,Active,29.97
10746,102,201,2026-01-25,2026-02-24,Active,19.98
10747,103,202,2026-03-10,2026-04-09,Trial_Expired,0.0
10748,104,201,2026-03-18,2026-04-17,Trial_Expired,0.0
10748,105,202,2026-02-27,2026-03-29,Trial_Expired,0.0
10749,104,203,2026-03-13,2026-04-12,Trial_Expired,0.0
10750,104,202,2026-01-05,2026-02-04,Trial_Expired,0.0
10751,101,201,2026-03-21,2026-04-20,Trial_Expired,0.0
10752,105,202,2026-01-09,2026-02-08,Trial_Expired,0.0
10753,104,201,2026-03-19,2026-04-18,Trial_Expired,0.0
10753,105,202,2026-02-14,2026-03-16,Active,39.96
10754,105,201,2026-01-01,2026-01-31,Active,19.98
10754,103,202,2026-03-29,2026-04-28,Trial_Expired,0.0
10754,102,202,2026-02-08,2026-03-10,Active,19.98
10755,102,202,2026-03-09,2026-04-08,Trial_Expired,0.0
10755,105,203,2026-02-18,2026-03-20,Trial_Expired,0.0
10756,104,202,2026-03-29,2026-04-28,Trial_Expired,0.0
10756,101,201,2026-03-21,2026-04-20,Trial_Expired,0.0
10757,101,202,2026-01-30,2026-03-01,Trial_Expired,0.0
10757,103,202,2026-03-27,2026-04-26,Trial_Expired,0.0
10758,102,204,2026-02-25,2026-03-27,Trial_Expired,0.0
10759,102,203,2026-01-28,2026-02-27,Active,9.99
10760,104,204,2026-02-14,2026-03-16,Active,19.98
10761,105,204,2026-01-07,2026-02-06,Active,9.99
10762,104,201,2026-02-11,2026-03-13,Active,29.97
10763,101,201,2026-02-20,2026-03-22,Trial_Expired,0.0
10764,104,201,2026-01-09,2026-02-08,Active,19.98
10764,103,201,2026-03-03,2026-04-02,Trial_Expired,0.0
10765,101,204,2026-02-19,2026-03-21,Active,19.98
10765,102,201,2026-03-03,2026-04-02,Trial_Expired,0.0
10765,104,202,2026-02-05,2026-03-07,Trial_Expired,0.0
10766,104,204,2026-01-21,2026-02-20,Trial_Expired,0.0
10767,101,204,2026-01-25,2026-02-24,Trial_Expired,0.0
10767,103,202,2026-01-21,2026-02-20,Trial_Expired,0.0
10767,102,201,2026-02-26,2026-03-28,Active,39.96
10768,104,201,2026-02-09,2026-03-11,Active,29.97
10768,105,201,2026-02-24,2026-03-26,Active,39.96
10768,101,204,2026-03-26,2026-04-25,Trial_Expired,0.0
10769,102,201,2026-03-28,2026-04-27,Trial_Expired,0.0
10769,105,204,2026-03-07,2026-04-06,Trial_Expired,0.0
10769,104,202,2026-01-07,2026-02-06,Trial_Expired,0.0
10770,102,202,2026-02-16,2026-03-18,Trial_Expired,0.0
10770,103,203,2026-01-19,2026-02-18,Trial_Expired,0.0
10770,105,203,2026-03-23,2026-04-22,Active,29.97
10771,103,204,2026-01-25,2026-02-24,Trial_Expired,0.0
10772,104,201,2026-01-14,2026-02-13,Active,19.98
10772,102,201,2026-03-24,2026-04-23,Trial_Expired,0.0
10773,102,201,2026-01-01,2026-01-31,Active,39.96
10773,101,201,2026-01-15,2026-02-14,Active,39.96
10774,104,201,2026-01-20,2026-02-19,Active,9.99
10775,104,202,2026-03-27,2026-04-26,Trial_Expired,0.0
10776,105,204,2026-02-18,2026-03-20,Trial_Expired,0.0
10777,101,203,2026-02-07,2026-03-09,Active,9.99
10778,104,203,2026-01-14,2026-02-13,Active,39.96
10778,101,204,2026-03-25,2026-04-24,Active,39.96
10779,103,201,2026-03-09,2026-04-08,Trial_Expired,0.0
10780,104,204,2026-02-19,2026-03-21,Active,39.96
10781,101,201,2026-01-17,2026-02-16,Active,19.98
10782,102,201,2026-02-03,2026-03-05,Active,19.98
10782,101,204,2026-02-27,2026-03-29,Active,19.98
10783,104,202,2026-03-08,2026-04-07,Trial_Expired,0.0
10783,103,204,2026-03-15,2026-04-14,Active,9.99
10784,104,204,2026-03-07,2026-04-06,Active,29.97
10785,105,204,2026-03-18,2026-04-17,Trial_Expired,0.0
10786,101,203,2026-02-09,2026-03-11,Trial_Expired,0.0
10786,102,204,2026-02-25,2026-03-27,Trial_Expired,0.0
10787,104,201,2026-02-05,2026-03-07,Active,29.97
10788,104,202,2026-02-12,2026-03-14,Trial_Expired,0.0
10788,103,204,2026-02-24,2026-03-26,Trial_Expired,0.0
10789,102,201,2026-01-13,2026-02-12,Active,9.99
10790,103,203,2026-03-21,2026-04-20,Trial_Expired,0.0
10790,105,203,2026-01-03,2026-02-02,Active,19.98
10791,101,203,2026-02-03,2026-03-05,Trial_Expired,0.0
10791,103,201,2026-03-16,2026-04-15,Trial_Expired,0.0
10792,104,204,2026-02-19,2026-03-21,Trial_Expired,0.0
10793,104,202,2026-01-23,2026-02-22,Active,19.98
10794,105,204,2026-03-13,2026-04-12,Trial_Expired,0.0
10794,102,203,2026-02-02,2026-03-04,Trial_Expired,0.0
10795,103,203,2026-02-06,2026-03-08,Trial_Expired,0.0
10796,104,202,2026-01-16,2026-02-15,Active,29.97
10797,102,204,2026-02-22,2026-03-24,Active,39.96
10797,104,201,2026-03-02,2026-04-01,Active,19.98
10798,105,204,2026-02-07,2026-03-09,Trial_Expired,0.0
10799,105,202,2026-01-09,2026-02-08,Trial_Expired,0.0
10799,101,202,2026-02-20,2026-03-22,Trial_Expired,0.0
10800,102,201,2026-02-27,2026-03-29,Active,9.99
10801,105,203,2026-03-23,2026-04-22,Trial_Expired,0.0
10802,102,203,2026-02-12,2026-03-14,Trial_Expired,0.0
10803,101,201,2026-03-05,2026-04-04,Trial_Expired,0.0
10804,105,202,2026-01-10,2026-02-09,Active,39.96
10805,104,201,2026-03-31,2026-04-30,Trial_Expired,0.0
10805,105,204,2026-03-31,2026-04-30,Trial_Expired,0.0
10805,102,203,2026-01-26,2026-02-25,Active,19.98
10806,102,201,2026-02-21,2026-03-23,Trial_Expired,0.0
10806,103,201,2026-03-21,2026-04-20,Trial_Expired,0.0
10807,101,202,2026-03-03,2026-04-02,Trial_Expired,0.0
10807,105,204,2026-03-30,2026-04-29,Trial_Expired,0.0
10808,101,204,2026-03-04,2026-04-03,Active,39.96
10809,103,202,2026-01-09,2026-02-08,Active,19.98
10810,103,201,2026-02-06,2026-03-08,Active,29.97
10811,103,201,2026-01-14,2026-02-13,Trial_Expired,0.0
10811,101,204,2026-03-14,2026-04-13,Active,29.97
10812,102,201,2026-03-13,2026-04-12,Trial_Expired,0.0
10812,104,201,2026-02-11,2026-03-13,Active,39.96
10812,101,202,2026-01-27,2026-02-26,Trial_Expired,0.0
10813,102,201,2026-03-15,2026-04-14,Trial_Expired,0.0
10813,104,201,2026-02-23,2026-03-25,Active,19.98
10814,101,204,2026-03-23,2026-04-22,Trial_Expired,0.0
10815,102,201,2026-03-22,2026-04-21,Trial_Expired,0.0
10815,105,203,2026-01-03,2026-02-02,Trial_Expired,0.0
10816,103,203,2026-03-06,2026-04-05,Active,19.98
10817,102,203,2026-02-23,2026-03-25,Trial_Expired,0.0
10817,101,202,2026-01-11,2026-02-10,Trial_Expired,0.0
10817,103,203,2026-03-09,2026-04-08,Trial_Expired,0.0
10818,105,203,2026-02-10,2026-03-12,Trial_Expired,0.0
10819,102,203,2026-01-26,2026-02-25,Active,39.96
10819,101,203,2026-01-02,2026-02-01,Trial_Expired,0.0
10820,103,201,2026-02-01,2026-03-03,Trial_Expired,0.0
10821,101,204,2026-02-05,2026-03-07,Active,9.99
10822,104,204,2026-03-29,2026-04-28,Trial_Expired,0.0
10823,103,202,2026-02-19,2026-03-21,Active,19.98
10823,102,204,2026-03-07,2026-04-06,Trial_Expired,0.0
10824,103,203,2026-01-17,2026-02-16,Trial_Expired,0.0
10825,104,203,2026-02-17,2026-03-19,Trial_Expired,0.0
10826,104,203,2026-02-20,2026-03-22,Trial_Expired,0.0
10826,101,201,2026-02-10,2026-03-12,Trial_Expired,0.0
10827,102,203,2026-01-14,2026-02-13,Trial_Expired,0.0
10827,103,202,2026-01-05,2026-02-04,Trial_Expired,0.0
10828,102,204,2026-01-09,2026-02-08,Trial_Expired,0.0
10829,104,204,2026-03-19,2026-04-18,Active,19.98
10830,101,204,2026-02-26,2026-03-28,Active,29.97
10830,103,203,2026-03-16,2026-04-15,Trial_Expired,0.0
10831,103,204,2026-03-23,2026-04-22,Trial_Expired,0.0
10831,101,202,2026-02-27,2026-03-29,Active,9.99
10832,103,201,2026-02-13,2026-03-15,Trial_Expired,0.0
10833,104,202,2026-02-02,2026-03-04,Active,19.98
10834,104,202,2026-01-30,2026-03-01,Active,19.98
10835,102,201,2026-02-13,2026-03-15,Active,29.97
10836,105,202,2026-02-16,2026-03-18,Trial_Expired,0.0
10837,101,203,2026-03-15,2026-04-14,Trial_Expired,0.0
10838,103,203,2026-03-11,2026-04-10,Trial_Expired,0.0
10839,104,202,2026-02-22,2026-03-24,Active,39.96
10839,103,201,2026-02-18,2026-03-20,Trial_Expired,0.0
10839,105,202,2026-03-07,2026-04-06,Active,19.98
10840,101,202,2026-01-22,2026-02-21,Active,19.98
10841,101,203,2026-02-26,2026-03-28,Trial_Expired,0.0
10842,102,203,2026-03-20,2026-04-19,Active,29.97
10842,104,203,2026-01-27,2026-02-26,Active,19.98
10843,104,203,2026-03-01,2026-03-31,Trial_Expired,0.0
10844,102,201,2026-01-26,2026-02-25,Active,39.96
10844,105,201,2026-03-10,2026-04-09,Trial_Expired,0.0
10845,102,202,2026-01-23,2026-02-22,Active,19.98
10846,105,201,2026-02-02,2026-03-04,Trial_Expired,0.0
10847,104,204,2026-02-19,2026-03-21,Trial_Expired,0.0
10848,103,202,2026-03-03,2026-04-02,Active,19.98
10849,101,204,2026-01-22,2026-02-21,Trial_Expired,0.0
10850,105,203,2026-01-10,2026-02-09,Trial_Expired,0.0
10851,105,203,2026-02-20,2026-03-22,Trial_Expired,0.0
10852,101,203,2026-02-17,2026-03-19,Trial_Expired,0.0
10853,102,201,2026-01-11,2026-02-10,Active,39.96
10854,105,201,2026-01-12,2026-02-11,Active,19.98
10854,102,204,2026-02-14,2026-03-16,Trial_Expired,0.0
10854,101,203,2026-01-22,2026-02-21,Trial_Expired,0.0
10855,104,203,2026-03-01,2026-03-31,Active,9.99
10855,101,204,2026-03-21,2026-04-20,Trial_Expired,0.0
10856,101,204,2026-02-07,2026-03-09,Trial_Expired,0.0
10856,104,202,2026-01-26,2026-02-25,Trial_Expired,0.0
10857,102,202,2026-03-08,2026-04-07,Trial_Expired,0.0
10857,103,201,2026-01-09,2026-02-08,Trial_Expired,0.0
10858,104,204,2026-03-11,2026-04-10,Trial_Expired,0.0
10858,101,203,2026-01-28,2026-02-27,Trial_Expired,0.0
10859,101,202,2026-03-17,2026-04-16,Active,19.98
10859,105,201,2026-03-28,2026-04-27,Trial_Expired,0.0
10860,102,201,2026-03-07,2026-04-06,Trial_Expired,0.0
10860,101,201,2026-02-08,2026-03-10,Trial_Expired,0.0
10860,104,201,2026-03-01,2026-03-31,Active,29.97
10861,105,201,2026-01-21,2026-02-20,Active,39.96
10862,105,202,2026-01-20,2026-02-19,Trial_Expired,0.0
10862,102,201,2026-02-01,2026-03-03,Active,9.99
10862,101,203,2026-03-08,2026-04-07,Trial_Expired,0.0
10863,102,201,2026-02-04,2026-03-06,Trial_Expired,0.0
10863,105,203,2026-01-22,2026-02-21,Active,9.99
10864,102,201,2026-03-29,2026-04-28,Trial_Expired,0.0
10865,101,203,2026-03-17,2026-04-16,Active,19.98
10866,103,203,2026-02-19,2026-03-21,Trial_Expired,0.0
10866,105,201,2026-01-15,2026-02-14,Active,29.97
10866,102,204,2026-03-27,2026-04-26,Active,19.98
10867,104,204,2026-03-01,2026-03-31,Active,29.97
10867,101,203,2026-03-31,2026-04-30,Trial_Expired,0.0
10868,102,203,2026-01-17,2026-02-16,Trial_Expired,0.0
10868,103,201,2026-03-22,2026-04-21,Trial_Expired,0.0
10869,104,202,2026-03-18,2026-04-17,Trial_Expired,0.0
10870,103,203,2026-03-02,2026-04-01,Trial_Expired,0.0
10870,105,201,2026-03-11,2026-04-10,Trial_Expired,0.0
10871,105,203,2026-03-29,2026-04-28,Trial_Expired,0.0
10872,103,203,2026-03-21,2026-04-20,Trial_Expired,0.0
10872,104,204,2026-01-16,2026-02-15,Trial_Expired,0.0
10873,101,204,2026-01-17,2026-02-16,Active,19.98
10874,103,204,2026-02-22,2026-03-24,Active,29.97
10875,102,203,2026-03-11,2026-04-10,Trial_Expired,0.0
10875,104,201,2026-03-20,2026-04-19,Trial_Expired,0.0
10876,105,202,2026-01-29,2026-02-28,Active,9.99
10877,105,202,2026-01-25,2026-02-24,Active,39.96
10878,103,202,2026-03-05,2026-04-04,Active,19.98
10879,102,201,2026-03-04,2026-04-03,Trial_Expired,0.0
10880,105,203,2026-01-12,2026-02-11,Trial_Expired,0.0
10880,101,202,2026-02-06,2026-03-08,Trial_Expired,0.0
10881,101,202,2026-01-04,2026-02-03,Trial_Expired,0.0
10882,101,203,2026-03-07,2026-04-06,Active,9.99
10882,105,202,2026-01-18,2026-02-17,Active,19.98
10883,102,203,2026-03-04,2026-04-03,Trial_Expired,0.0
10884,102,203,2026-01-21,2026-02-20,Trial_Expired,0.0
10885,103,204,2026-01-13,2026-02-12,Trial_Expired,0.0
10886,102,204,2026-01-21,2026-02-20,Active,9.99
10887,105,203,2026-01-06,2026-02-05,Trial_Expired,0.0
10887,102,202,2026-01-12,2026-02-11,Active,9.99
10888,104,202,2026-01-28,2026-02-27,Trial_Expired,0.0
10889,105,204,2026-03-23,2026-04-22,Active,39.96
10889,101,203,2026-02-03,2026-03-05,Trial_Expired,0.0
10890,104,203,2026-01-28,2026-02-27,Trial_Expired,0.0
10890,103,203,2026-01-23,2026-02-22,Trial_Expired,0.0
10891,105,202,2026-01-28,2026-02-27,Trial_Expired,0.0
10891,102,204,2026-03-23,2026-04-22,Trial_Expired,0.0
10892,104,202,2026-01-05,2026-02-04,Active,19.98
10893,103,204,2026-01-07,2026-02-06,Trial_Expired,0.0
10894,105,204,2026-01-04,2026-02-03,Active,39.96
10894,101,204,2026-01-25,2026-02-24,Trial_Expired,0.0
10895,101,203,2026-01-20,2026-02-19,Active,39.96
10896,101,204,2026-01-19,2026-02-18,Trial_Expired,0.0
10897,103,204,2026-01-25,2026-02-24,Trial_Expired,0.0
10898,105,203,2026-03-09,2026-04-08,Trial_Expired,0.0
10899,104,202,2026-01-10,2026-02-09,Trial_Expired,0.0
10899,101,203,2026-01-03,2026-02-02,Active,19.98
10899,102,202,2026-02-17,2026-03-19,Trial_Expired,0.0
10900,102,202,2026-01-02,2026-02-01,Trial_Expired,0.0
10900,105,203,2026-03-15,2026-04-14,Trial_Expired,0.0
10901,105,201,2026-01-19,2026-02-18,Trial_Expired,0.0
10901,102,204,2026-02-02,2026-03-04,Trial_Expired,0.0
10902,103,203,2026-03-28,2026-04-27,Trial_Expired,0.0
10902,105,202,2026-03-20,2026-04-19,Active,39.96
10903,101,202,2026-01-24,2026-02-23,Trial_Expired,0.0
10903,105,203,2026-01-11,2026-02-10,Trial_Expired,0.0
10904,105,204,2026-02-23,2026-03-25,Trial_Expired,0.0
10905,102,202,2026-02-16,2026-03-18,Trial_Expired,0.0
10906,102,201,2026-03-18,2026-04-17,Trial_Expired,0.0
10907,102,202,2026-01-20,2026-02-19,Trial_Expired,0.0
10908,102,201,2026-01-11,2026-02-10,Trial_Expired,0.0
10909,105,202,2026-02-05,2026-03-07,Trial_Expired,0.0
10910,105,203,2026-01-30,2026-03-01,Trial_Expired,0.0
